transaction_id,timestamp,day_index,hour,sender_bank,receiver_bank,channel,amount,corridor_reliability,failed
68405e11-41d3-4459-bb53-648e19bec562,2025-03-07T18:40:16,65,18,Fidelity Bank,Kuda,bank_transfer,29546.17,0.99,0
47ef15d8-097c-48f7-bb1e-bbe5b9738579,2025-03-07T18:40:43,65,18,GTBank,Fidelity Bank,bank_transfer,72591.67,0.7554,0
dd03f15d-37ee-4d63-89ce-ef9e708c3df4,2025-03-07T18:44:32,65,18,First Bank,GTBank,card,270772.76,0.99,0
7be6f221-15b1-4e3f-b8ba-ee8545652726,2025-03-07T18:48:57,65,18,Moniepoint,Opay,bank_transfer,380959.35,0.6448,0
57c8f6f6-0c0b-4fd7-8f95-a62856a827e6,2025-03-07T18:48:58,65,18,UBA,Stanbic IBTC,ussd,7966.66,0.713,1
14007723-3b7b-4f28-bd83-1bbc16a19be4,2025-03-07T18:49:00,65,18,Zenith Bank,UBA,ussd,62044.09,0.4416,1
8bfd1eff-e52b-4d17-a66a-e8f0c8fbc293,2025-03-07T18:49:32,65,18,Stanbic IBTC,Fidelity Bank,bank_transfer,28598.45,0.7558,0
9485709a-d088-4e04-9a18-7531d4b0927b,2025-03-07T18:50:18,65,18,Stanbic IBTC,Opay,bank_transfer,11728.82,0.7652,0
2d561951-4699-4d6b-a041-18785fc4b9de,2025-03-07T18:51:33,65,18,Fidelity Bank,Access Bank,mobile_money,23989.5,0.8543,0
d064aec4-7d64-42f4-8e2b-bae977e2a853,2025-03-07T18:54:33,65,18,First Bank,Opay,card,111274.65,0.8211,1
7e1af6ec-2018-4f10-a820-f813174cc39a,2025-03-07T18:55:19,65,18,First Bank,UBA,bank_transfer,7968.97,0.8196,0
83fec1d1-04ef-4571-9b6c-7483ac7cf876,2025-03-07T18:56:23,65,18,Fidelity Bank,Stanbic IBTC,card,28080.3,0.9453,0
dff6188c-3ed7-4bb9-aa6f-03e04c3fc08b,2025-03-07T19:01:41,65,19,First Bank,Zenith Bank,bank_transfer,35090.08,0.6048,0
6086ce8d-123e-42fb-a95e-17415e48f8b3,2025-03-07T19:02:51,65,19,Kuda,First Bank,card,16806.39,0.99,1
4f7c72e1-ea49-40ff-8d12-92066bddfd65,2025-03-07T19:03:57,65,19,Opay,Moniepoint,mobile_money,10885.55,0.5667,0
5f82c15a-2f36-459d-948c-642270f5bad4,2025-03-07T19:04:45,65,19,Opay,GTBank,bank_transfer,43303.93,0.8374,0
f0c2c44c-e329-4dde-90e2-b3f80af55a81,2025-03-07T19:06:03,65,19,First Bank,Access Bank,bank_transfer,438871.19,0.8356,0
47014212-14e5-4490-a33f-a225ce2622a3,2025-03-07T19:09:18,65,19,Zenith Bank,Fidelity Bank,bank_transfer,147549.2,0.99,0
5592c78d-5015-4174-91ee-18dbd951013b,2025-03-07T19:09:49,65,19,Opay,Fidelity Bank,bank_transfer,41726.26,0.7703,1
481b0fb4-b53f-4719-8831-b91af0c65a54,2025-03-07T19:12:59,65,19,Kuda,GTBank,bank_transfer,98903.72,0.8508,1
b85a42ae-dda1-42ed-b19d-6df5dbeefce0,2025-03-07T19:13:04,65,19,Moniepoint,Zenith Bank,ussd,24076.37,0.7041,0
a8de9bb8-e49a-4728-8c67-571c363e2764,2025-03-07T19:17:31,65,19,Fidelity Bank,First Bank,bank_transfer,40494.61,0.6928,0
073780b9-63d6-4fba-b385-87b1cc98db3d,2025-03-07T19:18:28,65,19,Kuda,Stanbic IBTC,ussd,242690.84,0.9039,0
e3eb9923-5f61-46cc-9dd2-5e6d06e6a2a6,2025-03-07T19:19:13,65,19,Stanbic IBTC,Access Bank,bank_transfer,49667.51,0.8186,0
556dfaf1-3f66-4fc4-b497-3f6860079b3d,2025-03-07T19:21:06,65,19,Fidelity Bank,Stanbic IBTC,card,66402.0,0.9453,0
157f1a73-9897-4c05-bb63-646aa42f7ddd,2025-03-07T19:21:14,65,19,Kuda,Fidelity Bank,bank_transfer,267835.67,0.8286,0
5dbe0139-c895-48d9-8907-19db252a95db,2025-03-07T19:23:27,65,19,Fidelity Bank,Moniepoint,card,12112.58,0.8034,0
088b7879-efee-4434-b0b8-b52a63f8eac4,2025-03-07T19:25:19,65,19,GTBank,Moniepoint,card,52275.28,0.8116,0
7600beed-24d6-4dfb-85c5-2b5ba941d94a,2025-03-07T19:26:35,65,19,Moniepoint,Zenith Bank,mobile_money,257202.32,0.7041,0
43b542fd-1c99-4962-a909-01d1556a5ea2,2025-03-07T19:30:18,65,19,Kuda,Zenith Bank,bank_transfer,23200.72,0.793,0
059d9254-ecc4-4a43-966d-2177ea429c82,2025-03-07T19:32:29,65,19,First Bank,Zenith Bank,mobile_money,139884.61,0.6048,1
bcce1509-d9b9-41bd-8f4f-3cf0aa08460b,2025-03-07T19:34:22,65,19,GTBank,First Bank,bank_transfer,35139.61,0.914,0
96b93974-f587-43c5-999a-e3daaae39bc0,2025-03-07T19:38:41,65,19,First Bank,Access Bank,card,71270.52,0.8356,0
9fdd080f-7307-4110-af84-b9d09ab02049,2025-03-07T19:40:16,65,19,Opay,Access Bank,mobile_money,10997.21,0.6612,0
80d814b6-2059-4a41-a0fe-0597cae8212f,2025-03-07T19:41:11,65,19,Kuda,Opay,bank_transfer,150420.41,0.7672,0
d0b693b8-3d58-4046-aac5-389cfd864100,2025-03-07T19:41:32,65,19,Access Bank,UBA,bank_transfer,179833.9,0.8798,0
f82921a7-bbd2-48c1-b229-63991678351b,2025-03-07T19:41:37,65,19,Kuda,Stanbic IBTC,card,17991.94,0.9039,0
41637105-c678-429c-b8ff-263a3de351b8,2025-03-07T19:47:41,65,19,Moniepoint,Zenith Bank,ussd,67482.66,0.7041,0
1356efb7-1337-4d21-bbdb-dbbcaf231168,2025-03-07T19:48:32,65,19,Moniepoint,UBA,card,38009.14,0.8532,0
0ac55851-dbf9-4d0e-b14f-2daa9db10582,2025-03-07T19:51:09,65,19,First Bank,GTBank,mobile_money,127434.79,0.99,0
b848fc35-8a88-4a4b-83f6-582f1cd93357,2025-03-07T19:52:01,65,19,GTBank,Fidelity Bank,bank_transfer,29417.3,0.7554,0
03a3c94f-074d-4890-8fba-d3c121d735e2,2025-03-07T19:56:17,65,19,Kuda,Stanbic IBTC,bank_transfer,46501.96,0.9039,0
94945cc8-c1f9-455f-9a3d-3e97953fe33b,2025-03-07T19:59:35,65,19,GTBank,Moniepoint,card,15661.79,0.8116,0
34e96bca-6cfa-4818-96c7-39faa4a3a630,2025-03-07T19:59:47,65,19,GTBank,Access Bank,bank_transfer,81285.3,0.944,0
74ed5b5e-e14a-41f9-9c48-aa55c7822fb3,2025-03-07T20:02:55,65,20,Moniepoint,First Bank,card,10321.39,0.8707,0
2a880dcf-f3c3-4d3e-b51e-472e34f1a528,2025-03-07T20:04:28,65,20,GTBank,Kuda,ussd,111761.81,0.8469,0
ee647303-8c0b-4e42-a013-6cf6beb4d307,2025-03-07T20:05:30,65,20,Moniepoint,Access Bank,mobile_money,63935.98,0.6193,0
90068c63-25d2-4f90-b0ad-d79f8639b736,2025-03-07T20:05:49,65,20,Kuda,Stanbic IBTC,ussd,92758.47,0.9039,1
6eed692b-8cc2-40c5-92a1-9abf77a16e68,2025-03-07T20:05:57,65,20,Stanbic IBTC,GTBank,card,34527.04,0.6636,0
7259f45b-25ca-447f-be33-ebd7e8e91639,2025-03-07T20:06:53,65,20,Access Bank,Opay,bank_transfer,97336.16,0.7225,0
9668d075-a7bd-4b01-b5b7-0b82a1039b5d,2025-03-07T20:07:36,65,20,UBA,First Bank,bank_transfer,66094.47,0.8458,0
98bae897-8772-444f-a801-dfeeb4f1864c,2025-03-07T20:07:42,65,20,Zenith Bank,Fidelity Bank,bank_transfer,40921.89,0.99,0
b5ea09cc-d21f-4add-a98b-d564d42f6bc7,2025-03-07T20:10:47,65,20,Kuda,Zenith Bank,bank_transfer,65663.79,0.793,0
799e7637-3b76-4665-a4d6-2d7e6823cb87,2025-03-07T20:11:33,65,20,Zenith Bank,Stanbic IBTC,card,33819.95,0.8006,0
fce53013-d8e1-4bf6-a8a5-645a1e399610,2025-03-07T20:14:42,65,20,Moniepoint,Fidelity Bank,mobile_money,171323.95,0.8028,1
4771a183-3cdc-4907-8cea-d7431f195fca,2025-03-07T20:15:00,65,20,Opay,UBA,bank_transfer,103298.84,0.7293,0
03f59143-a52a-4d8d-bc8e-107bc02d24a8,2025-03-07T20:16:48,65,20,Moniepoint,Stanbic IBTC,mobile_money,95757.73,0.7952,0
0c961ab4-15f6-4ccd-b4ac-d3a9eae56f61,2025-03-07T20:21:29,65,20,GTBank,Fidelity Bank,bank_transfer,8482.9,0.7554,0
8b0242cd-d6e3-4e87-8cfa-5dd91e8c6c82,2025-03-07T20:23:16,65,20,Kuda,Stanbic IBTC,bank_transfer,28241.22,0.9039,0
b1defc1f-7500-469a-8029-51c3b30b0b18,2025-03-07T20:30:51,65,20,Access Bank,Stanbic IBTC,card,19307.12,0.4102,0
a6500cc0-49be-48c6-906c-2667a0e7c688,2025-03-07T20:30:55,65,20,Kuda,Fidelity Bank,ussd,10855.47,0.8286,0
52c3245e-ca6a-434b-ad3b-52b9f11f2cc8,2025-03-07T20:31:27,65,20,Stanbic IBTC,Opay,bank_transfer,709964.58,0.7652,0
9b58e20a-7c8d-4aef-b0a0-4e0b3a4d1f57,2025-03-07T20:33:10,65,20,Fidelity Bank,Moniepoint,bank_transfer,19617.09,0.8034,0
c79de1c7-a01b-441c-8932-13c4aa752efd,2025-03-07T20:35:28,65,20,First Bank,Kuda,mobile_money,52760.18,0.669,0
112620e3-a906-4855-aa9d-ad6c345d328e,2025-03-07T20:38:27,65,20,Zenith Bank,Opay,ussd,26553.39,0.9526,0
4f7ebc54-94f3-4a1b-b096-0fbb1c89fe3c,2025-03-07T20:45:20,65,20,Zenith Bank,Stanbic IBTC,bank_transfer,40465.69,0.8006,0
a08a8461-367f-4be0-899e-4cc2ada16327,2025-03-07T20:45:54,65,20,UBA,Moniepoint,bank_transfer,185811.21,0.8572,0
0f52f32b-c3b0-49e4-be9f-8c8f7c4de6d7,2025-03-07T20:45:55,65,20,Moniepoint,Access Bank,card,41631.69,0.6193,0
3db1e702-8e9e-4173-8aaa-b1d0eb1c91b6,2025-03-07T20:53:07,65,20,Fidelity Bank,Stanbic IBTC,card,91222.01,0.9453,0
b54ec323-1e53-45da-8780-b3eedcfa02a9,2025-03-07T20:56:47,65,20,Opay,Access Bank,mobile_money,231613.65,0.6612,1
97e9e120-9ded-4786-900c-1972a47b8f8e,2025-03-07T20:57:02,65,20,GTBank,Opay,ussd,29091.97,0.9305,0
78a118df-0088-4a76-8d25-c8d0fde90c2d,2025-03-07T21:00:13,65,21,Access Bank,Zenith Bank,ussd,173618.99,0.8025,0
b9ac7242-be5c-4cf1-9918-38c73f292b42,2025-03-07T21:00:14,65,21,Kuda,Access Bank,mobile_money,192622.0,0.8543,0
0b61f8e9-f854-4b7f-945b-e26036cd10ca,2025-03-07T21:00:25,65,21,Kuda,Stanbic IBTC,bank_transfer,269496.42,0.9039,0
d6f0b8f6-a103-4eb3-8f53-9558cf00472c,2025-03-07T21:01:10,65,21,First Bank,Stanbic IBTC,mobile_money,9159.85,0.7704,0
ef915829-2300-4844-b89a-fed7c0f00402,2025-03-07T21:02:10,65,21,Stanbic IBTC,Fidelity Bank,bank_transfer,17192.59,0.7558,0
dbbfa87e-d19f-42d2-9e13-e3ae352017d5,2025-03-07T21:05:58,65,21,Moniepoint,GTBank,mobile_money,67804.13,0.4798,0
f34ade7b-fcdf-444b-a53a-1ba80e551908,2025-03-07T21:07:59,65,21,Access Bank,Zenith Bank,bank_transfer,29239.18,0.8025,0
9bf17c37-828f-4976-befc-7a044bfa28e0,2025-03-07T21:16:34,65,21,Moniepoint,UBA,ussd,33068.48,0.8532,0
19ac46c5-171f-4fd8-a976-a188249de1c1,2025-03-07T21:21:46,65,21,GTBank,Opay,bank_transfer,29162.57,0.9305,0
3c80ae06-55d2-4956-b8fb-aa54f9a3d55e,2025-03-07T21:26:22,65,21,Fidelity Bank,Kuda,card,38854.72,0.99,0
1e011875-886f-4fed-ba79-374e763b8db1,2025-03-07T21:26:52,65,21,Kuda,GTBank,card,19550.75,0.8508,0
421e2b2e-e5a5-4816-b9b1-465e7f870760,2025-03-07T21:37:08,65,21,Moniepoint,UBA,mobile_money,162636.39,0.8532,0
e82b5b36-4269-428c-8bac-bedfff5a229e,2025-03-07T21:37:59,65,21,GTBank,Fidelity Bank,ussd,88499.02,0.7554,0
f1c2fa18-c2af-46a6-9038-4c0ddbc3f559,2025-03-07T21:51:12,65,21,Stanbic IBTC,GTBank,card,19629.87,0.6636,0
b05e4e22-80e1-47c2-8183-dee477b0de8a,2025-03-07T21:51:47,65,21,Moniepoint,Zenith Bank,ussd,120617.75,0.7041,0
46a5d955-c00c-493d-9db5-89f412388a28,2025-03-07T21:52:19,65,21,First Bank,Moniepoint,ussd,76448.53,0.8356,1
490eb24b-2da5-40bc-9cf8-b18ebd639e23,2025-03-07T21:55:09,65,21,First Bank,UBA,bank_transfer,66878.22,0.8196,0
f254a07a-0818-4501-9a67-68f0bce54e0e,2025-03-07T21:57:42,65,21,Moniepoint,Zenith Bank,mobile_money,210153.06,0.7041,0
998f7818-5d3b-4e50-a488-775654b81613,2025-03-07T21:58:30,65,21,Access Bank,GTBank,card,120372.04,0.9038,0
cfae44a0-302e-439a-89ed-337f0552e6ec,2025-03-07T22:00:46,65,22,GTBank,Fidelity Bank,bank_transfer,33127.45,0.7554,0
04aeb488-8a02-48bb-b4a5-ade82b8fbe96,2025-03-07T22:03:28,65,22,First Bank,UBA,card,323661.99,0.8196,0
cafeb5ed-2f4d-4201-8ca6-66f2d0436d90,2025-03-07T22:03:31,65,22,First Bank,GTBank,mobile_money,68661.0,0.99,0
50befcdc-dedc-4d7d-8908-caec98021a68,2025-03-07T22:05:39,65,22,GTBank,Moniepoint,card,62091.23,0.8116,0
52612e3f-7ff9-4433-857b-38938a1eef86,2025-03-07T22:07:10,65,22,Zenith Bank,UBA,bank_transfer,405625.11,0.4416,0
f359cf9f-dd1f-40bf-9598-e6459bbd1769,2025-03-07T22:07:34,65,22,First Bank,UBA,bank_transfer,21772.51,0.8196,0
778a6bb3-712d-491c-99a9-a4484a9dfa72,2025-03-07T22:09:15,65,22,Moniepoint,UBA,bank_transfer,55030.62,0.8532,1
724a52a9-f056-4048-a308-407ea5ecaed8,2025-03-07T22:09:23,65,22,Fidelity Bank,Zenith Bank,bank_transfer,102999.12,0.6828,1
d7c7051d-bcb2-41d2-ab8a-37384702bdbc,2025-03-07T22:14:38,65,22,Fidelity Bank,Stanbic IBTC,bank_transfer,19425.73,0.9453,0
2f4a92f4-a494-43f2-8ade-4237d865f407,2025-03-07T22:16:15,65,22,Opay,Zenith Bank,bank_transfer,80117.11,0.7396,1
7ab4d358-8f60-48e7-9cf8-5fc4db6fdf8b,2025-03-07T22:17:20,65,22,Opay,Kuda,card,41360.9,0.9509,1
4d2a5ec7-029d-44a0-8609-ac3b386b8594,2025-03-07T22:21:11,65,22,Opay,Access Bank,ussd,116142.05,0.6612,0
f9722cc1-349e-44a9-94c2-9d5c19ec0829,2025-03-07T22:24:37,65,22,Fidelity Bank,Opay,ussd,66057.64,0.7155,0
4f9e422d-b76b-4625-9494-935c4b75dbae,2025-03-07T22:26:28,65,22,Access Bank,Stanbic IBTC,ussd,15203.71,0.4102,0
040a3aae-52e2-4fd9-96bf-10ab3ce915e7,2025-03-07T22:31:55,65,22,Kuda,Opay,bank_transfer,99945.01,0.7672,0
7e923c57-5d0b-4acc-9f4c-1f4106776680,2025-03-07T22:34:15,65,22,Kuda,Opay,mobile_money,21849.83,0.7672,0
9012a728-a01e-47e7-8320-313bbca3ae4f,2025-03-07T22:35:02,65,22,Fidelity Bank,Kuda,bank_transfer,10173.3,0.99,0
c1a2c6d1-9f77-4e6b-9d72-472984b34d95,2025-03-07T22:36:01,65,22,UBA,Access Bank,bank_transfer,116388.1,0.6906,1
712b1fa0-f7b4-4a95-a842-01f4baaa5251,2025-03-07T22:36:57,65,22,GTBank,Opay,card,20909.44,0.9305,0
cc36afc5-ad53-4a54-8e75-855f34554499,2025-03-07T22:37:16,65,22,First Bank,UBA,bank_transfer,43938.37,0.8196,0
876c59c4-25d1-4dfa-bb09-6e646599d381,2025-03-07T22:42:06,65,22,Fidelity Bank,UBA,bank_transfer,162010.14,0.6968,1
a06eef8f-4bf0-4fee-85f8-513b3b516440,2025-03-07T22:43:41,65,22,Access Bank,Opay,card,3762.04,0.7225,0
521c060b-b9ca-43c4-90b0-8da1cd22faba,2025-03-07T22:45:16,65,22,Zenith Bank,Stanbic IBTC,bank_transfer,194413.06,0.8006,0
56dea7bf-a4e5-490f-9844-4234c9ad73e0,2025-03-07T22:47:29,65,22,Stanbic IBTC,Access Bank,card,44192.66,0.8186,0
62136e35-8e7f-45f4-a07b-5547889b2094,2025-03-07T22:48:30,65,22,Access Bank,First Bank,card,109910.98,0.8541,0
62103666-512b-471b-9676-e8a487c8604c,2025-03-07T22:49:45,65,22,Fidelity Bank,Access Bank,bank_transfer,50606.75,0.8543,0
022c2c5f-2264-437a-9a32-b1b3efe60d13,2025-03-07T22:50:00,65,22,Zenith Bank,GTBank,mobile_money,273186.75,0.4821,1
33056f33-356f-4d31-8209-284616432294,2025-03-07T22:50:24,65,22,First Bank,Moniepoint,bank_transfer,356174.61,0.8356,1
522cd6d7-92be-4a6a-ac67-d107711b72df,2025-03-07T22:51:38,65,22,Kuda,GTBank,mobile_money,88987.09,0.8508,1
8ed3f722-2a41-4511-bb08-74cdfb9bb71b,2025-03-07T22:53:27,65,22,UBA,Fidelity Bank,mobile_money,108446.79,0.99,0
ed8e6448-40a5-4602-b73a-235066867b86,2025-03-07T22:53:48,65,22,UBA,Fidelity Bank,card,129062.2,0.99,0
a0cad455-26f2-4b96-95f4-75893df5251b,2025-03-07T22:54:27,65,22,Zenith Bank,Kuda,card,107367.68,0.749,0
9417e0f5-aaff-46ff-b904-6b5213eb4599,2025-03-07T22:54:29,65,22,Moniepoint,UBA,bank_transfer,16909.57,0.8532,0
eacf1c4c-428b-46da-a1ab-223f2c3c8df0,2025-03-07T22:55:45,65,22,Kuda,Fidelity Bank,bank_transfer,73143.18,0.8286,0
208c171f-6fdb-442b-a949-476c3209c3fa,2025-03-07T22:56:30,65,22,Kuda,Zenith Bank,bank_transfer,19214.42,0.793,0
ad618158-f590-4a5d-9a26-3ee488931676,2025-03-07T22:56:36,65,22,GTBank,Kuda,bank_transfer,17718.93,0.8469,0
66ceaf9b-9005-4012-b6ee-3a01c4a604db,2025-03-07T22:56:48,65,22,First Bank,UBA,bank_transfer,27097.42,0.8196,0
0f417135-d56c-45e4-a391-5adcc8096083,2025-03-07T22:58:23,65,22,Fidelity Bank,Opay,bank_transfer,155810.73,0.7155,0
a5489132-df86-478e-b6be-395906b3832f,2025-03-07T22:59:22,65,22,Zenith Bank,GTBank,card,123251.74,0.4821,1
d993ddaf-a8d5-4066-9747-bfe55f4a56fc,2025-03-07T23:04:55,65,23,Moniepoint,Access Bank,mobile_money,73475.5,0.6193,1
00722ec3-3a34-41a5-a85d-ed48f3d9fd97,2025-03-07T23:08:24,65,23,Fidelity Bank,Zenith Bank,ussd,15678.24,0.6828,1
bfe46ba0-6706-42f2-9c3d-7f9635c65a81,2025-03-07T23:09:17,65,23,Moniepoint,Zenith Bank,mobile_money,1453.62,0.7041,0
205f9619-df73-421d-87b2-e24dcbad3916,2025-03-07T23:13:24,65,23,Zenith Bank,Fidelity Bank,card,138018.29,0.99,0
770fe671-e972-43f2-aea3-586a02d88d87,2025-03-07T23:14:13,65,23,Zenith Bank,Opay,bank_transfer,20253.28,0.9526,0
8c82b89e-9590-4d47-a8e3-483a08b6bba7,2025-03-07T23:15:37,65,23,UBA,Moniepoint,card,141896.71,0.8572,0
e9c0cd03-9b97-4c27-ba7b-e33fd13a895f,2025-03-07T23:18:38,65,23,UBA,Fidelity Bank,bank_transfer,62926.62,0.99,0
7ba0e45e-0a20-42ca-9842-e38ad7aa533a,2025-03-07T23:22:20,65,23,Kuda,Zenith Bank,bank_transfer,5823.61,0.793,0
34739ef6-aa34-4768-91ca-d74a79180126,2025-03-07T23:22:46,65,23,Moniepoint,Opay,mobile_money,98224.07,0.6448,0
d8b69fed-a82e-4df4-9900-6b18da3a845d,2025-03-07T23:23:18,65,23,Moniepoint,Stanbic IBTC,card,425916.92,0.7952,1
721c763a-5caa-43ce-bb67-7f35bc3b011c,2025-03-07T23:23:55,65,23,GTBank,Access Bank,mobile_money,8801.24,0.944,0
6b969820-5098-4f06-8179-fc3e61f6b634,2025-03-07T23:24:18,65,23,Fidelity Bank,First Bank,ussd,219711.29,0.6928,1
b4415fe9-81d9-4b3b-b86a-4d9c63c606ca,2025-03-07T23:28:06,65,23,GTBank,Moniepoint,bank_transfer,86330.98,0.8116,0
c82309b9-4348-467c-841c-d6a7bb707091,2025-03-07T23:29:10,65,23,Stanbic IBTC,Opay,mobile_money,33777.29,0.7652,0
8e52cab1-3759-497e-bad9-5605acd0bd6e,2025-03-07T23:29:17,65,23,Fidelity Bank,Stanbic IBTC,bank_transfer,254512.72,0.9453,0
52b1e868-1966-4461-88d2-b3517127b482,2025-03-07T23:31:13,65,23,Access Bank,Moniepoint,card,92275.9,0.9492,0
21ea2f7f-20d1-4808-a869-e2e52295d8b3,2025-03-07T23:32:45,65,23,GTBank,Opay,mobile_money,208649.43,0.9305,0
79360dd3-b72a-437c-8cd4-f50e222b1dd1,2025-03-07T23:36:57,65,23,Moniepoint,Stanbic IBTC,bank_transfer,172693.06,0.7952,1
dffc186b-149c-40c4-9e64-7151ee1497d1,2025-03-07T23:37:27,65,23,Kuda,Access Bank,card,14819.67,0.8543,0
73274f71-dbe6-4b2f-a767-7750c3d22d41,2025-03-07T23:40:15,65,23,Moniepoint,Zenith Bank,card,135276.22,0.7041,0
afb4d80a-a347-434a-bbcb-e5d1c2e0a8b0,2025-03-07T23:45:27,65,23,Opay,UBA,ussd,77276.21,0.7293,1
36738b29-92da-4bdb-9b49-3ebd1b774bbd,2025-03-07T23:46:56,65,23,Opay,Moniepoint,mobile_money,27344.02,0.5667,0
60e69aba-9522-4c4a-b02b-1fe68f9d2bd9,2025-03-07T23:47:08,65,23,Fidelity Bank,Zenith Bank,bank_transfer,117733.34,0.6828,1
f7be1cd2-1057-4edf-810d-0c853996c898,2025-03-07T23:47:18,65,23,GTBank,Kuda,bank_transfer,43552.64,0.8469,1
e261cbbb-040f-4f20-a1e5-4bbd77761a8d,2025-03-07T23:49:54,65,23,Fidelity Bank,Zenith Bank,bank_transfer,118351.91,0.6828,1
f0fe78a2-e3a5-44fc-9bdd-a6549ad111a6,2025-03-07T23:54:59,65,23,First Bank,UBA,card,22986.06,0.8196,0
4814e14e-b5bc-4efc-87e4-02c5e05a2a8a,2025-03-07T23:56:06,65,23,Opay,UBA,bank_transfer,7558.1,0.7293,0
5a765b48-5d03-44d8-9396-440547b5c4cd,2025-03-08T00:00:11,66,0,Moniepoint,Zenith Bank,card,92002.14,0.7096,0
b4825f98-b352-45fd-9b74-f6b1ea9006a1,2025-03-08T00:00:17,66,0,Kuda,Opay,mobile_money,31956.51,0.7644,0
dc636c09-4ed3-4d81-b17b-ac2085ae711f,2025-03-08T00:05:27,66,0,UBA,Moniepoint,bank_transfer,121493.47,0.8334,0
e29a3dad-c472-44b2-8a42-009a9a16ca44,2025-03-08T00:06:25,66,0,Zenith Bank,First Bank,card,40966.97,0.7729,0
66c8bdbb-cd6b-4040-9f7d-e090e9f99878,2025-03-08T00:09:15,66,0,GTBank,Zenith Bank,bank_transfer,16622.24,0.8236,0
f4ccb713-9c77-4ed5-bb26-d2dfc48edfae,2025-03-08T00:10:09,66,0,Fidelity Bank,Moniepoint,mobile_money,68432.46,0.7964,0
da0e862a-4b3e-4d2a-8f74-15e82f10b1cb,2025-03-08T00:11:39,66,0,Opay,Kuda,card,11543.6,0.9447,0
1516e93b-3443-423b-abaa-9f5f0bb7090b,2025-03-08T00:14:01,66,0,Kuda,Opay,bank_transfer,35550.63,0.7644,0
37782151-c4b2-4307-9398-245f2777c328,2025-03-08T00:15:14,66,0,Opay,GTBank,bank_transfer,69769.68,0.8402,0
742299f3-e711-4f1e-8b8f-1fda7e7c8be7,2025-03-08T00:16:53,66,0,First Bank,Moniepoint,bank_transfer,560400.75,0.8436,0
6e01eb1b-f931-4c55-8a24-4708dbf6023e,2025-03-08T00:19:09,66,0,GTBank,Kuda,card,65304.88,0.8419,1
16f4919f-0b7f-4c66-92c6-5605b0dbd23d,2025-03-08T00:21:20,66,0,Fidelity Bank,Zenith Bank,bank_transfer,67143.04,0.6779,1
1b5408f3-6dd6-41c1-90ef-6511fae5b266,2025-03-08T00:21:28,66,0,Stanbic IBTC,Opay,bank_transfer,144543.56,0.7789,0
c4b9c738-195f-435b-8ec1-2d3050d88a1e,2025-03-08T00:22:42,66,0,Opay,First Bank,card,42027.28,0.7532,0
2e6c6bba-58b4-46e8-84a6-b5ab611a0625,2025-03-08T00:25:11,66,0,Opay,Moniepoint,bank_transfer,43520.72,0.5646,0
2621932b-7906-4b59-ac56-72b9d337b49e,2025-03-08T00:30:18,66,0,UBA,Access Bank,mobile_money,22232.3,0.7105,1
e1c18476-2443-4bcc-8a71-8263b0bf7c26,2025-03-08T00:30:40,66,0,GTBank,Opay,mobile_money,158742.07,0.9335,0
15ac01b6-3135-4bb1-bcce-b08210fc807d,2025-03-08T00:32:27,66,0,First Bank,UBA,bank_transfer,66279.21,0.8034,0
3af47a1a-87ff-48f6-b089-e9a960e2df18,2025-03-08T00:34:05,66,0,First Bank,GTBank,bank_transfer,24169.66,0.99,0
3b27318b-f7c2-4e1a-82be-d3b2ba5331f7,2025-03-08T00:35:37,66,0,GTBank,Access Bank,card,29112.49,0.9393,0
37374d5b-2bac-42f4-9616-755940a5ae65,2025-03-08T00:36:16,66,0,UBA,Fidelity Bank,bank_transfer,54792.82,0.99,0
ae570403-58bb-4712-8db5-975fd2c447bd,2025-03-08T00:37:16,66,0,First Bank,Opay,bank_transfer,28151.14,0.8202,0
55458ac7-f1f3-4a9b-ad97-9325aaaabd17,2025-03-08T00:37:35,66,0,Opay,UBA,mobile_money,106913.42,0.7191,1
890e71d8-74ee-49ea-a2a6-0860fdb021d6,2025-03-08T00:38:46,66,0,Kuda,Access Bank,bank_transfer,406243.55,0.8463,0
574679fc-904a-43a5-ad80-a85c328deab9,2025-03-08T00:39:17,66,0,First Bank,Opay,card,24944.94,0.8202,0
911a32f4-9b5d-4b62-b0ec-dbff59f56d0e,2025-03-08T00:40:46,66,0,Moniepoint,Kuda,bank_transfer,64538.66,0.7282,0
4234922e-4ecd-4dcb-9d71-ad91713df820,2025-03-08T00:42:08,66,0,Kuda,GTBank,bank_transfer,157664.19,0.8603,0
50ef9283-ad56-4c8b-95f4-e3a724494296,2025-03-08T00:45:33,66,0,Access Bank,UBA,mobile_money,12009.15,0.8729,0
043c42ef-f697-4ace-b6c1-944d7f6d98de,2025-03-08T00:46:42,66,0,Stanbic IBTC,Opay,bank_transfer,16472.06,0.7789,1
2b82bb67-c7d3-4749-984e-926fa6868d2c,2025-03-08T00:49:12,66,0,Stanbic IBTC,Fidelity Bank,bank_transfer,7850.19,0.7384,0
6ed46d67-606f-4222-819c-e9d7b8bfb828,2025-03-08T00:53:55,66,0,Stanbic IBTC,Kuda,bank_transfer,39538.56,0.8617,1
ded48c9d-fdb7-4b40-90c5-21ba27769e0e,2025-03-08T00:54:54,66,0,Fidelity Bank,UBA,bank_transfer,19153.21,0.7064,1
